Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:21,2018-04-17 11:13:22,0.854s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:22,2018-04-17 11:13:23,0.846s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:23,2018-04-17 11:13:24,0.849s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:13:24,2018-04-17 11:13:24,0.200s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Univera HealthCare,Firefox 59.0,,2018-04-17 11:13:24,2018-04-17 11:13:35,11.027s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:13:24,2018-04-17 11:13:27,2.557s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:13:27,2018-04-17 11:13:28,1.133s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:28,2018-04-17 11:13:29,0.801s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:29,2018-04-17 11:13:31,2.637s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:31,2018-04-17 11:13:32,0.451s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:32,2018-04-17 11:13:32,0.467s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:32,2018-04-17 11:13:33,0.483s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:33,2018-04-17 11:13:33,0.522s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:33,2018-04-17 11:13:34,0.537s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:34,2018-04-17 11:13:34,0.609s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:34,2018-04-17 11:13:35,0.565s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:13:35,2018-04-17 11:13:35,0.181s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/VillageCare Max,Firefox 59.0,,2018-04-17 11:13:35,2018-04-17 11:13:43,8.369s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:13:35,2018-04-17 11:13:38,2.519s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:13:38,2018-04-17 11:13:39,0.859s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:39,2018-04-17 11:13:39,0.725s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:39,2018-04-17 11:13:42,2.733s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:42,2018-04-17 11:13:42,0.396s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:42,2018-04-17 11:13:43,0.444s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:43,2018-04-17 11:13:43,0.435s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:13:43,2018-04-17 11:13:43,0.176s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/VNA Homecare Options LLC,Firefox 59.0,,2018-04-17 11:13:43,2018-04-17 11:13:51,7.649s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:13:43,2018-04-17 11:13:46,2.543s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:13:46,2018-04-17 11:13:47,0.900s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:47,2018-04-17 11:13:48,0.767s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:48,2018-04-17 11:13:50,2.787s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:50,2018-04-17 11:13:51,0.379s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:13:51,2018-04-17 11:13:51,0.198s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/VNS Choice,Firefox 59.0,,2018-04-17 11:13:51,2018-04-17 11:14:01,9.645s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:13:51,2018-04-17 11:13:54,2.592s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:13:54,2018-04-17 11:13:55,0.852s,PASSED
click,Firefox 59.0,,2018-04-17 11:13:55,2018-04-17 11:13:55,0.781s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:55,2018-04-17 11:13:58,2.782s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:58,2018-04-17 11:13:59,0.431s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:59,2018-04-17 11:13:59,0.440s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:13:59,2018-04-17 11:14:00,0.507s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:00,2018-04-17 11:14:00,0.473s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:00,2018-04-17 11:14:01,0.505s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:14:01,2018-04-17 11:14:01,0.212s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/Wellcare of New York,Firefox 59.0,,2018-04-17 11:14:01,2018-04-17 11:14:10,9.652s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:14:01,2018-04-17 11:14:03,2.534s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:14:03,2018-04-17 11:14:04,1.016s,PASSED
click,Firefox 59.0,,2018-04-17 11:14:04,2018-04-17 11:14:05,0.775s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:05,2018-04-17 11:14:08,2.771s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:08,2018-04-17 11:14:08,0.466s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:08,2018-04-17 11:14:09,0.440s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:09,2018-04-17 11:14:09,0.460s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:09,2018-04-17 11:14:10,0.457s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:10,2018-04-17 11:14:10,0.496s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:14:10,2018-04-17 11:14:10,0.164s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/YourCare Health Plan,Firefox 59.0,,2018-04-17 11:14:10,2018-04-17 11:14:19,8.877s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:14:10,2018-04-17 11:14:13,2.468s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:14:13,2018-04-17 11:14:14,0.896s,PASSED
click,Firefox 59.0,,2018-04-17 11:14:14,2018-04-17 11:14:15,0.760s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:15,2018-04-17 11:14:17,2.751s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:17,2018-04-17 11:14:18,0.416s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:18,2018-04-17 11:14:18,0.429s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:18,2018-04-17 11:14:19,0.433s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:19,2018-04-17 11:14:19,0.470s,PASSED
closeBrowser,Firefox 59.0,,2018-04-17 11:14:19,2018-04-17 11:14:19,0.182s,PASSED
,,,,,,
Test Cases/Health Plans and their Products/1 All Plans and Products,Firefox 59.0,,2018-04-17 11:14:19,2018-04-17 11:19:57,5m - 37.513s,PASSED
openBrowser,Firefox 59.0,,2018-04-17 11:14:19,2018-04-17 11:14:22,2.616s,PASSED
navigateToUrl,Firefox 59.0,,2018-04-17 11:14:22,2018-04-17 11:14:23,0.921s,PASSED
click,Firefox 59.0,,2018-04-17 11:14:23,2018-04-17 11:14:24,0.763s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:24,2018-04-17 11:14:25,1.589s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:25,2018-04-17 11:14:26,0.541s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:26,2018-04-17 11:14:26,0.535s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:26,2018-04-17 11:14:27,0.569s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:27,2018-04-17 11:14:28,0.562s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:28,2018-04-17 11:14:28,0.642s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:28,2018-04-17 11:14:29,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:29,2018-04-17 11:14:30,0.758s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:30,2018-04-17 11:14:30,0.757s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:30,2018-04-17 11:14:31,0.659s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:31,2018-04-17 11:14:32,0.720s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:32,2018-04-17 11:14:32,0.701s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:32,2018-04-17 11:14:33,0.738s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:33,2018-04-17 11:14:35,1.706s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:35,2018-04-17 11:14:35,0.454s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:35,2018-04-17 11:14:36,0.455s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:36,2018-04-17 11:14:36,0.465s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:36,2018-04-17 11:14:37,0.517s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:37,2018-04-17 11:14:37,0.492s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:37,2018-04-17 11:14:39,1.576s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:39,2018-04-17 11:14:39,0.366s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:39,2018-04-17 11:14:40,0.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:40,2018-04-17 11:14:41,1.754s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:41,2018-04-17 11:14:42,0.383s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:42,2018-04-17 11:14:43,1.716s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:43,2018-04-17 11:14:44,0.464s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:44,2018-04-17 11:14:44,0.478s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:44,2018-04-17 11:14:45,0.492s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:45,2018-04-17 11:14:45,0.547s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:45,2018-04-17 11:14:46,0.518s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:46,2018-04-17 11:14:46,0.589s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:46,2018-04-17 11:14:47,0.765s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:47,2018-04-17 11:14:49,1.753s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:49,2018-04-17 11:14:49,0.389s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:49,2018-04-17 11:14:51,1.710s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:51,2018-04-17 11:14:52,0.395s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:52,2018-04-17 11:14:52,0.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:52,2018-04-17 11:14:54,1.756s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:54,2018-04-17 11:14:54,0.384s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:54,2018-04-17 11:14:54,0.418s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:54,2018-04-17 11:14:56,1.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:56,2018-04-17 11:14:57,0.508s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:57,2018-04-17 11:14:57,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:57,2018-04-17 11:14:58,0.571s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:58,2018-04-17 11:14:59,0.570s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:59,2018-04-17 11:14:59,0.654s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:14:59,2018-04-17 11:15:00,0.599s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:00,2018-04-17 11:15:00,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:00,2018-04-17 11:15:01,0.624s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:01,2018-04-17 11:15:02,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:02,2018-04-17 11:15:02,0.661s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:02,2018-04-17 11:15:04,1.708s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:04,2018-04-17 11:15:04,0.454s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:04,2018-04-17 11:15:05,0.484s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:05,2018-04-17 11:15:06,0.558s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:06,2018-04-17 11:15:06,0.489s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:06,2018-04-17 11:15:07,0.517s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:07,2018-04-17 11:15:07,0.517s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:07,2018-04-17 11:15:09,1.825s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:09,2018-04-17 11:15:09,0.369s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:09,2018-04-17 11:15:11,1.766s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:11,2018-04-17 11:15:11,0.362s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:11,2018-04-17 11:15:13,1.838s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:13,2018-04-17 11:15:14,0.380s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:14,2018-04-17 11:15:14,0.404s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:14,2018-04-17 11:15:16,1.857s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:16,2018-04-17 11:15:16,0.466s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:16,2018-04-17 11:15:17,0.461s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:17,2018-04-17 11:15:17,0.463s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:17,2018-04-17 11:15:18,0.524s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:18,2018-04-17 11:15:18,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:18,2018-04-17 11:15:19,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:19,2018-04-17 11:15:21,1.856s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:21,2018-04-17 11:15:21,0.418s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:21,2018-04-17 11:15:22,0.399s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:22,2018-04-17 11:15:22,0.449s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:22,2018-04-17 11:15:24,1.841s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:24,2018-04-17 11:15:24,0.367s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:24,2018-04-17 11:15:26,1.906s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:26,2018-04-17 11:15:27,0.447s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:27,2018-04-17 11:15:27,0.453s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:27,2018-04-17 11:15:28,0.492s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:28,2018-04-17 11:15:29,1.896s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:29,2018-04-17 11:15:30,0.405s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:30,2018-04-17 11:15:30,0.412s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:30,2018-04-17 11:15:31,0.420s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:31,2018-04-17 11:15:33,1.937s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:33,2018-04-17 11:15:33,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:33,2018-04-17 11:15:34,0.430s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:34,2018-04-17 11:15:34,0.539s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:34,2018-04-17 11:15:35,0.479s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:35,2018-04-17 11:15:36,1.915s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:36,2018-04-17 11:15:37,0.427s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:37,2018-04-17 11:15:37,0.443s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:37,2018-04-17 11:15:38,0.457s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:38,2018-04-17 11:15:38,0.502s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:38,2018-04-17 11:15:39,0.511s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:39,2018-04-17 11:15:41,1.877s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:41,2018-04-17 11:15:41,0.365s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:41,2018-04-17 11:15:43,1.866s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:43,2018-04-17 11:15:43,0.374s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:43,2018-04-17 11:15:44,0.398s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:44,2018-04-17 11:15:46,1.861s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:46,2018-04-17 11:15:46,0.361s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:46,2018-04-17 11:15:48,1.897s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:48,2018-04-17 11:15:48,0.369s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:48,2018-04-17 11:15:49,0.393s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:49,2018-04-17 11:15:50,1.941s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:50,2018-04-17 11:15:51,0.358s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:51,2018-04-17 11:15:53,2.029s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:53,2018-04-17 11:15:53,0.366s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:53,2018-04-17 11:15:55,1.948s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:55,2018-04-17 11:15:56,0.399s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:56,2018-04-17 11:15:56,0.425s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:56,2018-04-17 11:15:56,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:56,2018-04-17 11:15:58,1.957s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:58,2018-04-17 11:15:59,0.366s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:59,2018-04-17 11:15:59,0.402s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:15:59,2018-04-17 11:16:01,1.984s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:01,2018-04-17 11:16:02,0.464s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:02,2018-04-17 11:16:02,0.479s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:02,2018-04-17 11:16:03,0.544s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:03,2018-04-17 11:16:03,0.499s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:03,2018-04-17 11:16:04,0.551s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:04,2018-04-17 11:16:04,0.579s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:04,2018-04-17 11:16:05,0.590s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:05,2018-04-17 11:16:05,0.580s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:05,2018-04-17 11:16:07,2.009s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:07,2018-04-17 11:16:08,0.572s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:08,2018-04-17 11:16:09,0.569s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:09,2018-04-17 11:16:09,0.585s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:09,2018-04-17 11:16:10,0.647s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:10,2018-04-17 11:16:10,0.602s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:10,2018-04-17 11:16:11,0.662s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:11,2018-04-17 11:16:12,0.640s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:12,2018-04-17 11:16:12,0.645s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:12,2018-04-17 11:16:13,0.699s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:13,2018-04-17 11:16:14,0.699s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:14,2018-04-17 11:16:14,0.678s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:14,2018-04-17 11:16:15,0.739s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:15,2018-04-17 11:16:16,0.751s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:16,2018-04-17 11:16:17,0.747s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:17,2018-04-17 11:16:19,2.113s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:19,2018-04-17 11:16:19,0.486s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:19,2018-04-17 11:16:20,0.491s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:20,2018-04-17 11:16:20,0.510s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:20,2018-04-17 11:16:21,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:21,2018-04-17 11:16:21,0.536s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:21,2018-04-17 11:16:22,0.544s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:22,2018-04-17 11:16:23,0.630s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:23,2018-04-17 11:16:23,0.572s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:23,2018-04-17 11:16:24,0.592s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:24,2018-04-17 11:16:26,1.978s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:26,2018-04-17 11:16:26,0.391s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:26,2018-04-17 11:16:28,2.048s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:28,2018-04-17 11:16:28,0.375s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:28,2018-04-17 11:16:29,0.391s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:29,2018-04-17 11:16:31,2.109s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:31,2018-04-17 11:16:31,0.494s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:31,2018-04-17 11:16:32,0.536s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:32,2018-04-17 11:16:33,0.507s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:33,2018-04-17 11:16:33,0.526s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:33,2018-04-17 11:16:34,0.578s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:34,2018-04-17 11:16:34,0.554s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:34,2018-04-17 11:16:35,0.561s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:35,2018-04-17 11:16:35,0.591s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:35,2018-04-17 11:16:36,0.600s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:36,2018-04-17 11:16:38,2.054s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:38,2018-04-17 11:16:38,0.421s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:38,2018-04-17 11:16:39,0.430s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:39,2018-04-17 11:16:39,0.442s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:39,2018-04-17 11:16:40,0.455s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:40,2018-04-17 11:16:40,0.498s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:40,2018-04-17 11:16:42,2.075s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:42,2018-04-17 11:16:43,0.443s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:43,2018-04-17 11:16:43,0.597s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:43,2018-04-17 11:16:44,0.469s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:44,2018-04-17 11:16:44,0.469s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:44,2018-04-17 11:16:45,0.549s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:45,2018-04-17 11:16:45,0.515s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:45,2018-04-17 11:16:47,2.087s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:47,2018-04-17 11:16:48,0.362s,PASSED
selectOptionByValue,Firefox 59.0,,2018-04-17 11:16:48,2018-04-17 11:16:50,2.074s,PASSED
